"image,""xmin"",""ymin"",""xmax"",""ymax"",""label"""
"20200331_154317.jpg,3165.445081859185,952.4069645690918,3536.849018129101,1608.7591062927245,""counterclockwise"""
"20200331_154317.jpg,3165.445081859185,952.4069645690918,3536.849018129101,1608.7591062927245,""counterclockwise_right"""
"20200331_154317.jpg,837.9801548222235,1435.382917327881,1661.2589510602156,2076.255059051514,""support"""
"20200331_154317.jpg,2645.479240496134,1407.5191062927247,3447.092783505155,2039.102917327881,""support"""
"20200331_154317.jpg,2608.338941322048,834.7589881896973,3026.1683696257032,1063.8630354309082,""counterclockwise"""
"20200331_154317.jpg,2608.338941322048,834.7589881896973,3026.1683696257032,1063.8630354309082,""counterclockwise_top"""
"20200331_154317.jpg,1379.6110132819822,633.5189881896973,2351.451124282451,1224.8549409484863,""load_down"""
"20200331_154317.jpg,1258.9046867678069,1180.3500000000001,3040.8697282099347,1422.9991062927243,""beam"""
"20200331_154323.jpg,451.1010545410614,961.6949409484863,664.6583651227156,1723.3110118103027,""ground"""
"20200331_154323.jpg,1008.2069589459348,414.09000000000003,1752.5623242736644,608.7510118103028,""ground"""
"20200331_154323.jpg,1744.8247422680413,599.4630354309082,2456.68228678538,804.96,""ground"""
"20200331_154323.jpg,1190.8138234389644,611.8469645690918,1593.168087731373,1135.071011810303,""roller_support"""
"20200331_154323.jpg,1921.2417536756093,763.5510118103027,2258.600140214972,1122.6869645690917,""support"""
"20200331_154323.jpg,2509.2979861029758,221.75095275878905,2729.045267836223,1122.6869645690917,""arrow_down"""
"20200331_154323.jpg,1005.1119733701382,1853.73,1806.7253983130272,2079.3510118103027,""ground"""
"20200331_154323.jpg,2110.0387073863635,1995.7591062927247,3202.585381033271,2237.2469645690917,""ground"""
"20200331_154323.jpg,1197.004030722821,1506.5910118103027,1599.3582950152295,1884.3029173278808,""support"""
"20200331_154323.jpg,2326.6910035438145,1463.246964569092,3026.1683696257032,2011.2391062927247,""support"""
"20200331_154323.jpg,2954.982520721064,856.4310118103027,3385.1921274601686,1655.1991062927245,""counterclockwise"""
"20200331_154323.jpg,2954.982520721064,856.4310118103027,3385.1921274601686,1655.1991062927245,""counterclockwise_right"""
"20200331_154323.jpg,1002.0168697282099,1099.08,2998.313027179007,1506.5910118103025,""beam"""
"20200331_154323.jpg,646.0880974695411,1141.65,1013.6232427366449,1531.3591062927248,""support"""
"20200331_154338.jpg,1119.628092600457,710.9189881896973,1636.498594189316,952.4069645690918,""counterclockwise"""
"20200331_154338.jpg,1119.628092600457,710.9189881896973,1636.498594189316,952.4069645690918,""counterclockwise_top"""
"20200331_154338.jpg,1806.7253983130272,698.5349409484863,2311.2158395325678,946.2149409484864,""clockwise"""
"20200331_154338.jpg,1806.7253983130272,698.5349409484863,2311.2158395325678,946.2149409484864,""clockwise_top"""
"20200331_154338.jpg,2435.01715162254,673.7669645690918,2976.647892016167,940.0230354309082,""clockwise"""
"20200331_154338.jpg,2435.01715162254,673.7669645690918,2976.647892016167,940.0230354309082,""clockwise_top"""
"20200331_154338.jpg,3032.3583407772962,673.7669645690918,3555.4189315838803,943.1189881896972,""counterclockwise"""
"20200331_154338.jpg,3032.3583407772962,673.7669645690918,3555.4189315838803,943.1189881896972,""counterclockwise_top"""
"20200331_154338.jpg,3734.930928567245,1091.726964569092,3988.723523898782,1568.511011810303,""counterclockwise"""
"20200331_154338.jpg,3734.930928567245,1091.726964569092,3988.723523898782,1568.511011810303,""counterclockwise_right"""
"20200331_154338.jpg,3084.974040094892,1723.3110118103027,3623.509558780459,1989.5669645690919,""counterclockwise"""
"20200331_154338.jpg,3084.974040094892,1723.3110118103027,3623.509558780459,1989.5669645690919,""counterclockwise_bottom"""
"20200331_154338.jpg,2400.9718380242502,1732.5991062927244,2893.855670103093,1992.662917327881,""clockwise"""
"20200331_154338.jpg,2400.9718380242502,1732.5991062927244,2893.855670103093,1992.662917327881,""clockwise_bottom"""
"20200331_154338.jpg,1775.7750702905344,1723.3110118103027,2233.840019476336,1983.3750590515137,""clockwise"""
"20200331_154338.jpg,1775.7750702905344,1723.3110118103027,2233.840019476336,1983.3750590515137,""clockwise_bottom"""
"20200331_154338.jpg,1135.103374677835,1707.8310118103025,1636.4985941893158,1967.8950590515135,""clockwise"""
"20200331_154338.jpg,1135.103374677835,1707.8310118103025,1636.4985941893158,1967.8950590515135,""clockwise_bottom"""
"20200331_154338.jpg,766.794423983716,899.7749409484863,1014.3970481636597,1772.8469645690918,""ground"""
"20200331_154338.jpg,983.4467201411668,1119.5910118103027,3558.51415329194,1583.9910118103028,""beam"""
"20200331_154331.jpg,998.9218841524133,1466.342917327881,2345.2611531308576,2249.631011810303,""load_up"""
"20200331_154331.jpg,2818.8012663279055,1444.6710118103028,3187.1102170220247,1834.766964569092,""support"""
"20200331_154331.jpg,2580.4835988753516,1809.9991062927247,3369.7169634489223,2026.7191062927247,""ground"""
"20200331_154331.jpg,673.9434399162371,1212.4710118103028,909.1658856607311,1664.486964569092,""clockwise"""
"20200331_154331.jpg,673.9434399162371,1212.4710118103028,909.1658856607311,1664.486964569092,""clockwise_left"""
"20200331_154331.jpg,3375.9069346005153,1249.6230354309082,4056.8141510953606,1447.766964569092,""arrow_left"""
"20200331_154331.jpg,2722.8550605523665,757.3589881896972,3360.431770589269,1104.1110118103027,""counterclockwise"""
"20200331_154331.jpg,2722.8550605523665,757.3589881896972,3360.431770589269,1104.1110118103027,""counterclockwise_top"""
"20200331_154331.jpg,2020.2827088946815,862.6230354309082,2469.06246522083,1079.3430354309082,""clockwise"""
"20200331_154331.jpg,2020.2827088946815,862.6230354309082,2469.06246522083,1079.3430354309082,""clockwise_top"""
"20200331_154331.jpg,1060.8225401973993,268.1909527587891,2045.043065765581,540.6389881896973,""ground"""
"20200331_154331.jpg,1255.8097011920104,531.3510118103028,1871.7210399338098,1262.006964569092,""support"""
"20200331_154331.jpg,1063.9175257731958,1250.0099999999998,3375.906934600516,1488.0150590515132,""beam"""
"20200331_154346.jpg,574.9023666310333,1032.9030354309082,800.8397375820057,1769.7510118103028,""ground"""
"20200331_154346.jpg,785.3645735707591,1206.2789881896972,1336.2805068240395,1593.2791062927245,""roller_support"""
"20200331_154346.jpg,1296.0449859418932,825.4710118103028,1704.5894575181585,1060.766964569092,""counterclockwise"""
"20200331_154346.jpg,1296.0449859418932,825.4710118103028,1704.5894575181585,1060.766964569092,""counterclockwise_top"""
"20200331_154346.jpg,1339.375492399836,1726.4069645690918,1729.3495782567948,1930.7429173278808,""counterclockwise"""
"20200331_154346.jpg,1339.375492399836,1726.4069645690918,1729.3495782567948,1930.7429173278808,""counterclockwise_bottom"""
"20200331_154346.jpg,1893.386411228913,1686.1591062927246,2298.835661097118,1909.0710118103027,""counterclockwise"""
"20200331_154346.jpg,1893.386411228913,1686.1591062927246,2298.835661097118,1909.0710118103027,""counterclockwise_bottom"""
"20200331_154346.jpg,2419.5419876112933,1661.3910118103029,2828.0862230552952,1878.111011810303,""counterclockwise"""
"20200331_154346.jpg,2419.5419876112933,1661.3910118103029,2828.0862230552952,1878.111011810303,""counterclockwise_bottom"""
"20200331_154346.jpg,2911.6522503953843,1636.622917327881,3301.626336252343,1847.1510118103029,""clockwise"""
"20200331_154346.jpg,2911.6522503953843,1636.622917327881,3301.626336252343,1847.1510118103029,""clockwise_bottom"""
"20200331_154346.jpg,3388.287349168229,1119.5910118103027,3623.5095587804594,1488.0150590515136,""clockwise"""
"20200331_154346.jpg,3388.287349168229,1119.5910118103027,3623.5095587804594,1488.0150590515136,""clockwise_right"""
"20200331_154346.jpg,2899.2720719599347,797.6069645690918,3301.626336252343,998.8469645690918,""clockwise"""
"20200331_154346.jpg,2899.2720719599347,797.6069645690918,3301.626336252343,998.8469645690918,""clockwise_top"""
"20200331_154346.jpg,2348.3561387066543,803.7989881896973,2756.9006102829194,1020.5189881896973,""counterclockwise"""
"20200331_154346.jpg,2348.3561387066543,803.7989881896973,2756.9006102829194,1020.5189881896973,""counterclockwise_top"""
"20200331_154346.jpg,1862.4360832064199,813.0869645690918,2252.410169063379,1032.9030354309082,""clockwise"""
"20200331_154346.jpg,1862.4360832064199,813.0869645690918,2252.410169063379,1032.9030354309082,""clockwise_top"""
"20200331_154346.jpg,1317.7103572369963,1125.7830354309083,3283.0559505330366,1568.5110118103028,""beam"""
"20200331_154400.jpg,234.4487583836106,952.4069645690918,460.38612933458296,1735.6950590515137,""ground"""
"20200331_154400.jpg,438.7208761056115,1138.1669645690918,816.3149015932521,1543.7429173278808,""support"""
"20200331_154400.jpg,1017.4920337394565,1512.7829173278808,1419.846298031865,1912.1669645690918,""support"""
"20200331_154400.jpg,2187.414527442596,1450.862917327881,2911.6522503953843,2060.775059051514,""support"""
"20200331_154400.jpg,1955.2870672738989,2008.142917327881,3097.354218530342,2258.919106292725,""ground"""
"20200331_154400.jpg,803.934841223934,1884.302917327881,1642.6888014731726,2128.886964569092,""ground"""
"20200331_154400.jpg,791.554662788484,382.7430354309082,1562.21775970888,583.9830354309082,""ground"""
"20200331_154400.jpg,986.5417057169635,562.3110118103027,1422.9412836076617,1138.1669645690918,""roller_support"""
"20200331_154400.jpg,1775.7750702905344,748.0710118103027,2128.608856973407,1113.3989881896973,""support"""
"20200331_154400.jpg,1562.21775970888,562.3110118103027,2320.500796259958,775.9349409484863,""ground"""
"20200331_154400.jpg,2379.3064667291474,169.11898818969726,2605.2439557462512,1104.111011810303,""arrow_down"""
"20200331_154400.jpg,2843.5613870665416,803.7989881896973,3298.531114544283,1676.8710118103027,""counterclockwise"""
"20200331_154400.jpg,2843.5613870665416,803.7989881896973,3298.531114544283,1676.8710118103027,""counterclockwise_right"""
"20200331_154400.jpg,810.1248123755273,1088.6310118103027,2880.701922372891,1517.0400000000002,""beam"""
"20200331_154409.jpg,1045.3473761861528,398.2230354309082,1370.325820422329,2116.502917327881,""beam_90"""
"20200331_154409.jpg,1036.0623013926313,135.06297637939454,1326.9953139643862,296.055,""counterclockwise"""
"20200331_154409.jpg,1036.0623013926313,135.06297637939454,1326.9953139643862,296.055,""counterclockwise_top"""
"20200331_154409.jpg,930.8311388897025,2091.735059051514,1509.6022965235475,2262.015059051514,""ground"""
"20200331_154409.jpg,772.984513201441,416.7989881896973,949.4012884767455,748.0710118103027,""counterclockwise"""
"20200331_154409.jpg,772.984513201441,416.7989881896973,949.4012884767455,748.0710118103027,""counterclockwise_left"""
"20200331_154409.jpg,772.984513201441,785.2230354309082,955.5913776944706,1131.9749409484864,""clockwise"""
"20200331_154409.jpg,772.984513201441,785.2230354309082,955.5913776944706,1131.9749409484864,""clockwise_left"""
"20200331_154409.jpg,794.6496483642807,1209.3749409484863,958.6864813363987,1543.7429173278808,""clockwise"""
"20200331_154409.jpg,794.6496483642807,1209.3749409484863,958.6864813363987,1543.7429173278808,""clockwise_left"""
"20200331_154409.jpg,791.554662788484,1664.486964569092,955.5913776944705,2017.4310118103028,""counterclockwise"""
"20200331_154409.jpg,791.554662788484,1664.486964569092,955.5913776944705,2017.4310118103028,""counterclockwise_left"""
"20200331_154409.jpg,1472.4619973494612,1649.006964569092,1645.783787048969,1998.8550590515138,""clockwise"""
"20200331_154409.jpg,1472.4619973494612,1649.006964569092,1645.783787048969,1998.8550590515138,""clockwise_right"""
"20200331_154409.jpg,1469.366775641401,1224.8549409484863,1642.6888014731724,1543.7429173278808,""clockwise"""
"20200331_154409.jpg,1469.366775641401,1224.8549409484863,1642.6888014731724,1543.7429173278808,""clockwise_right"""
"20200331_154409.jpg,1460.0818189140114,806.8949409484864,1627.213637461926,1128.8789881896973,""clockwise_right"""
"20200331_154409.jpg,1460.0818189140114,806.8949409484864,1627.213637461926,1128.8789881896973,""clockwise"""
"20200331_154409.jpg,1429.1314908915183,342.495,1617.9284446022727,692.3430354309082,""counterclockwise"""
"20200331_154409.jpg,1429.1314908915183,342.495,1617.9284446022727,692.3430354309082,""counterclockwise_right"""
"20200331_154436.jpg,959.4601686972821,794.5110118103028,1286.7600292145034,2060.775059051514,""ground"""
"20200331_154436.jpg,1237.2393154727038,1311.93,3437.807590645502,1611.8550590515135,""ground"""
"20200331_154436.jpg,1237.2393154727038,1311.93,3437.807590645502,1611.8550590515135,""beam"""
"20200331_154436.jpg,1481.7469540768511,138.15898818969728,1757.2049207034913,1345.5991062927246,""arrow_down"""
"20200331_154436.jpg,2137.89404983306,856.4310118103027,2335.9759602712043,1342.5029173278808,""arrow_down"""
"20200331_154436.jpg,2862.131536653585,847.1430354309082,3029.2633552015,1345.5991062927246,""arrow_down"""
"20200331_154436.jpg,2614.528912473641,868.8149409484863,2803.3261023166588,1339.4069645690918,""arrow_down"""
"20200331_154436.jpg,2370.021510001757,868.8149409484863,2565.008434864105,1345.5991062927246,""arrow_down"""
"20200331_154436.jpg,1460.0818189140114,1782.1350590515137,2060.518229776828,2063.8710118103027,""counterclockwise_bottom"""
"20200331_154436.jpg,1460.0818189140114,1782.1350590515137,2060.518229776828,2063.8710118103027,""counterclockwise"""
"20200331_154436.jpg,2119.3236641137537,1809.9991062927247,2958.0777424291236,2237.2469645690917,""clockwise"""
"20200331_154436.jpg,2119.3236641137537,1809.9991062927247,2958.0777424291236,2237.2469645690917,""clockwise_bottom"""
"20200331_154436.jpg,3385.1921274601686,1032.9030354309082,3837.067105494377,1850.2469645690917,""counterclockwise"""
"20200331_154436.jpg,3385.1921274601686,1032.9030354309082,3837.067105494377,1850.2469645690917,""counterclockwise_right"""
"20200331_154449.jpg,2639.289269344541,1732.5991062927246,2824.991237479499,2101.022917327881,""clockwise"""
"20200331_154449.jpg,2639.289269344541,1732.5991062927246,2824.991237479499,2101.022917327881,""clockwise_left"""
"20200331_154449.jpg,2958.0777424291236,70.0469645690918,3125.2095609770386,658.2869645690918,""arrow_down"""
"20200331_154449.jpg,2951.887535145267,658.2869645690918,3143.779474431818,2104.1191062927246,""beam_90"""
"20200331_154449.jpg,3608.0343947692127,1775.9429173278809,3772.071227741331,2322,""ground"""
"20200331_154449.jpg,3143.7794744318185,1940.0310118103027,3611.129616477273,2271.302917327881,""roller_support"""
"20200331_154424.jpg,1088.677764577964,274.38297637939456,1385.8009844335754,1692.3510118103027,""beam_90"""
"20200331_154424.jpg,952.4963921186738,2079.3510118103027,1500.3171036638942,2246.5350590515136,""ground"""
"20200331_154424.jpg,1090.9990627928773,1689.2550590515134,1388.8959700093724,2082.4469645690915,""roller_support"""
"20200331_154424.jpg,859.645408051195,243.42297637939453,1008.206958945935,534.4469645690917,""clockwise"""
"20200331_154424.jpg,859.645408051195,243.42297637939453,1008.206958945935,534.4469645690917,""clockwise_left"""
"20200331_154424.jpg,850.3603332576735,633.5189881896973,1014.3970481636599,930.7349409484864,""counterclockwise"""
"20200331_154424.jpg,850.3603332576735,633.5189881896973,1014.3970481636599,930.7349409484864,""counterclockwise_left"""
"20200331_154424.jpg,831.7900656044986,1005.0389881896973,1008.206958945935,1292.966964569092,""clockwise"""
"20200331_154424.jpg,831.7900656044986,1005.0389881896973,1008.206958945935,1292.966964569092,""clockwise_left"""
"20200331_154424.jpg,828.695080028702,1407.5191062927247,1008.206958945935,1717.1191062927246,""counterclockwise"""
"20200331_154424.jpg,828.695080028702,1407.5191062927247,1008.206958945935,1717.1191062927246,""counterclockwise_left"""
"20200331_154424.jpg,1494.127132512301,1392.0391062927247,1648.8787726247658,1676.871011810303,""counterclockwise"""
"20200331_154424.jpg,1494.127132512301,1392.0391062927247,1648.8787726247658,1676.871011810303,""counterclockwise_right"""
"20200331_154424.jpg,1487.9371613607077,980.2710118103028,1648.8787726247658,1277.486964569092,""counterclockwise_right"""
"20200331_154424.jpg,1487.9371613607077,980.2710118103028,1648.8787726247658,1277.486964569092,""counterclockwise"""
"20200331_154424.jpg,1487.9371613607077,602.5589881896973,1633.4036086135193,893.5830354309082,""counterclockwise"""
"20200331_154424.jpg,1487.9371613607077,602.5589881896973,1633.4036086135193,893.5830354309082,""counterclockwise_right"""
"20200331_154424.jpg,1475.5569829252577,265.095,1633.4036086135193,543.7349409484864,""clockwise"""
"20200331_154424.jpg,1475.5569829252577,265.095,1633.4036086135193,543.7349409484864,""clockwise_right"""
"20200331_154424.jpg,1119.628092600457,26.70297637939453,1385.8009844335756,187.695,""clockwise"""
"20200331_154424.jpg,1119.628092600457,26.70297637939453,1385.8009844335756,187.695,""clockwise_top"""
"20200331_154512.jpg,983.4467201411668,450.85494094848633,1778.8700558663309,1054.5749409484863,""support"""
"20200331_154512.jpg,2766.1855670103096,432.27898818969726,3626.6047804885193,1066.9589881896973,""support"""
"20200331_154512.jpg,3338.7666354264293,868.8149409484863,3703.9806005447517,1537.5510118103027,""clockwise"""
"20200331_154512.jpg,3338.7666354264293,868.8149409484863,3703.9806005447517,1537.5510118103027,""clockwise_right"""
"20200331_154512.jpg,2032.6628873301313,1271.2949409484863,3047.833504788543,1924.5510118103027,""load_up"""
"20200331_154512.jpg,1314.6151355289362,1419.902917327881,1772.6800847147374,1658.2950590515138,""counterclockwise"""
"20200331_154512.jpg,1314.6151355289362,1419.902917327881,1772.6800847147374,1658.2950590515138,""counterclockwise_bottom"""
"20200331_154512.jpg,847.265229615745,862.6230354309082,1193.9090451470242,1512.782917327881,""counterclockwise"""
"20200331_154512.jpg,847.265229615745,862.6230354309082,1193.9090451470242,1512.782917327881,""counterclockwise_left"""
"20200331_154456.jpg,2797.135895032802,131.9669645690918,3360.431770589269,413.70303543090824,""counterclockwise"""
"20200331_154456.jpg,2797.135895032802,131.9669645690918,3360.431770589269,413.70303543090824,""counterclockwise_top"""
"20200331_154456.jpg,3310.9115291119965,537.5430354309082,3536.8490181291004,924.5430354309082,""clockwise"""
"20200331_154456.jpg,3310.9115291119965,537.5430354309082,3536.8490181291004,924.5430354309082,""clockwise_right"""
"20200331_154456.jpg,3320.1967219716494,1327.0230354309083,3530.65857471298,1735.695059051514,""counterclockwise"""
"20200331_154456.jpg,3320.1967219716494,1327.0230354309083,3530.65857471298,1735.695059051514,""counterclockwise_right"""
"20200331_154456.jpg,2630.004076484888,2026.7191062927247,3530.658574712981,2267.82,""ground"""
"20200331_154456.jpg,2986.7066541705717,379.64696456909184,3208.7753521848645,2079.3510118103027,""beam_90"""
"20200331_154549.jpg,1218.6691658856607,14.318988189697267,1729.3495782567948,695.4389881896973,""support"""
"20200331_154549.jpg,1197.004030722821,1525.1669645690918,1732.4445638325915,2231.0550590515136,""support"""
"20200331_154549.jpg,1562.21775970888,2026.7191062927247,2122.4188858218135,2322,""counterclockwise"""
"20200331_154549.jpg,1562.21775970888,2026.7191062927247,2122.4188858218135,2322,""counterclockwise_bottom"""
"20200331_154549.jpg,2020.2827088946815,1518.9750590515137,2236.9350050521325,1893.5910118103027,""counterclockwise"""
"20200331_154549.jpg,2020.2827088946815,1518.9750590515137,2236.9350050521325,1893.5910118103027,""counterclockwise_right"""
"20200331_154549.jpg,1556.0277885572868,0,2100.75351452671,234.13500000000002,""clockwise"""
"20200331_154549.jpg,1556.0277885572868,0,2100.75351452671,234.13500000000002,""clockwise_top"""
"20200331_154549.jpg,3778.2611988929243,1190.7989881896974,3985.6287744552487,1596.3750590515137,""counterclockwise"""
"20200331_154549.jpg,3778.2611988929243,1190.7989881896974,3985.6287744552487,1596.3750590515137,""counterclockwise_left"""
"20200331_154549.jpg,553.2371134020618,1178.4149409484864,766.794423983716,1871.9191062927248,""ground"""
"20200331_154549.jpg,113.74249090250117,1357.9829173278808,568.7122774133084,1723.3110118103027,""counterclockwise"""
"20200331_154549.jpg,1710.7794286697517,357.97494094848633,1924.336739251406,1905.9750590515139,""beam_90"""
"20200331_154549.jpg,3768.9764782977977,667.5749409484863,4121.810028848407,862.6230354309082,""ground"""
"20200331_154549.jpg,126.1226103048852,2023.622917327881,417.0557409427718,2322,""support"""
"20200331_154549.jpg,392.2953840718721,1853.342917327881,559.4272026197868,2322,""ground"""
"20200331_154516.jpg,788.4596772126874,153.63898818969727,1819.105576748477,373.45494094848635,""ground"""
"20200331_154516.jpg,2113.1336929621602,280.575,2914.747235971181,518.9669645690918,""ground"""
"20200331_154516.jpg,3242.820901915417,658.2869645690918,3471.8531403760544,1413.7110118103028,""ground"""
"20200331_154516.jpg,2175.0343490071464,1751.1750590515137,2924.0321926985707,1964.7991062927247,""ground"""
"20200331_154516.jpg,1453.8916116301548,1559.2229173278809,2184.3195418667997,1748.0791062927246,""ground"""
"20200331_154516.jpg,574.9023666310333,695.4389881896973,989.6368093588917,1481.822917327881,""counterclockwise"""
"20200331_154516.jpg,574.9023666310333,695.4389881896973,989.6368093588917,1481.822917327881,""counterclockwise_left"""
"20200331_154516.jpg,1206.288987450211,1227.9510118103028,1422.9412836076617,2141.2710118103028,""arrow_up"""
"20200331_154516.jpg,2896.177086384138,853.3349409484864,3242.8209019154174,1224.8549409484863,""support"""
"20200331_154516.jpg,961.7814669121956,859.5269645690917,2899.272071959935,1226.79,""beam"""
"20200331_154516.jpg,950.3366152841713,345.3780558029278,1629.3711048158639,897.0477593441142,""support"""
"20200331_154516.jpg,2319.3201133144476,479.20469798657723,2713.0198300283287,859.6465121787669,""support"""
"20200331_154516.jpg,1658.2165257613315,1221.192773345333,1995.784702549575,1585.8558843727883,""support"""
"20200331_154516.jpg,2322.438479328966,1233.6599349975586,2720.815864022663,1782.213026469186,""roller_support"""
"20200331_154524.jpg,488.2414717812793,1026.7110118103028,1227.954358745314,1234.1430354309082,""arrow_right"""
"20200331_154524.jpg,2292.6456899455247,178.4069645690918,3753.501314286551,995.7510118103028,""load_down"""
"20200331_154524.jpg,3849.4470477975633,775.9349409484863,4093.954922533974,1262.006964569092,""clockwise"""
"20200331_154524.jpg,3849.4470477975633,775.9349409484863,4093.954922533974,1262.006964569092,""clockwise_right"""
"20200331_154524.jpg,2159.5591849958996,1407.5191062927247,2645.479240496134,1639.7191062927247,""clockwise"""
"20200331_154524.jpg,2159.5591849958996,1407.5191062927247,2645.479240496134,1639.7191062927247,""clockwise_bottom"""
"20200331_154524.jpg,1227.954358745314,1376.5591062927247,1908.8615752401593,1757.3669645690918,""counterclockwise"""
"20200331_154524.jpg,1227.954358745314,1376.5591062927247,1908.8615752401593,1757.3669645690918,""counterclockwise_bottom"""
"20200331_154524.jpg,1221.7641514614575,419.89494094848635,2048.138051341378,648.9989881896972,""ground"""
"20200331_154524.jpg,1422.9412836076617,621.1349409484864,1803.6304127372305,992.6549409484863,""support"""
"20200331_154524.jpg,1215.5741803098645,974.0789881896972,3682.3154653819133,1219.05,""beam"""
"20200331_154524.jpg,2821.8962519037023,1206.2789881896972,3478.043111527648,2020.526964569092,""roller_support"""
"20200331_154524.jpg,2623.8141053332943,2005.0469645690919,3683.0890346766637,2287.17,""ground"""
"20200331_154541.jpg,732.7489923192948,17.415,909.165885660731,627.3269645690917,""ground"""
"20200331_154541.jpg,902.9757964430061,153.63898818969727,1333.1855212482428,466.33494094848635,""roller_support"""
"20200331_154541.jpg,1326.9953139643862,265.095,1537.4576389702438,1676.871011810303,""beam_90"""
"20200331_154541.jpg,1605.548266166823,252.71095275878906,1800.535427161434,593.2710118103028,""clockwise"""
"20200331_154541.jpg,1605.548266166823,252.71095275878906,1800.535427161434,593.2710118103028,""clockwise_right"""
"20200331_154541.jpg,1388.8959700093721,1664.486964569092,1552.9328029814903,2286.782917327881,""arrow_up"""
"20200331_154534.jpg,915.355974878456,60.75898818969727,1816.0105911726805,271.2869645690918,""ground"""
"20200331_154534.jpg,940.116213683224,599.4630354309082,1147.4835531132849,1026.7110118103028,""counterclockwise"""
"20200331_154534.jpg,940.116213683224,599.4630354309082,1147.4835531132849,1026.7110118103028,""counterclockwise_left"""
"20200331_154534.jpg,937.0212281074274,1429.1910118103028,1169.1486882761246,1850.246964569092,""clockwise"""
"20200331_154534.jpg,937.0212281074274,1429.1910118103028,1169.1486882761246,1850.246964569092,""clockwise_left"""
"20200331_154534.jpg,1116.5331070246602,1977.182917327881,1747.9197278438378,2302.262917327881,""counterclockwise"""
"20200331_154534.jpg,1116.5331070246602,1977.182917327881,1747.9197278438378,2302.262917327881,""counterclockwise_bottom"""
"20200331_154534.jpg,1268.1896434951968,231.03898818969728,1504.9597000937208,2020.5269645690917,""beam_90"""
"20200331_154554.jpg,1227.954358745314,113.39095275878907,1679.8291006472587,732.5910118103027,""support"""
